week,player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
0,Davis Webb,11842,QB,CAL,1,4.1,0,57,130,70.7,41,42,10.7,2.51,0,0,0.0,64.3,27,12,6.9,45,78.9,2,15,69.9,67.9,77.5,64.5,70.0,1,0,48,16.7,110.8,4.4,2,1,0,0,3,2,4.2,316,7.5,76.3,38,39,8.7,2.28,0,0,0.0,69.2,27,8,6.9,42,73.7,2,14,69.7,71.3,77.3,67.7,70.0,1,0,44,25.0,131.1,4.8,2,1,0,0,4,2,4.5,348,8.9,80.0,15,15,6.2,2.2,0,0,0.0,73.3,11,4,8.3,15,26.3,1,5,66.5,60.4,71.6,60.2,,0,0,16,0.0,89.0,0.0,0,0,0,0,0,0,0.0,93,6.2,0,100.0,12,12,-1.3,1.33,0,0,0.0,91.7,11,0,8.3,12,21.1,1,4,65.8,68.5,70.7,68.2,,0,0,12,,137.8,0.0,0,0,0,0,1,0,0.0,125,10.4,-2.72
0,Ikaika Woolsey,46495,QB,HAWAII,1,11.72,0,36,180,54.8,31,31,14.1,2.7,0,1,3.0,48.4,15,10,11.8,33,91.7,2,12,34.0,54.3,25.4,60.2,49.0,0,1,36,0.0,70.6,0.0,0,2,0,0,1,2,5.6,230,7.4,55.2,29,29,12.8,2.62,0,0,0.0,48.3,14,9,12.5,30,83.3,2,10,31.9,49.9,24.2,56.6,46.2,0,1,33,0.0,67.6,0.0,0,1,0,0,1,2,6.1,196,6.8,80.0,5,5,11.8,2.68,0,1,20.0,60.0,3,1,25.0,6,16.7,1,2,64.2,78.5,68.6,75.9,61.7,0,0,6,0.0,83.8,0.0,0,1,0,0,0,0,0.0,38,7.6,0,100.0,3,3,-2.3,1.87,0,0,0.0,66.7,2,0,33.3,3,8.3,1,0,62.7,64.1,66.6,63.9,,0,0,3,,70.1,0.0,0,0,0,0,0,0,0.0,4,1.3,0.84
week,player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_grades_run_defense,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_grades_run_defense,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_grades_run_defense,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_grades_run_defense,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
1,Malik Zaire,46634,QB,NOTRE DAME,1,-50.0,0,7,258,33.3,3,4,9.7,3.63,0,0,0.0,25.0,1,3,0.0,6,85.7,0,0,,,,65.7,48.0,71.8,38.1,,64.8,,0,0,6,33.3,39.6,16.7,1,1,0,1,0,0,0.0,8,2.0,66.7,3,4,4.7,2.46,0,0,0.0,50.0,2,2,0.0,5,71.4,0,1,,,,65.5,49.1,71.6,47.3,,59.7,,0,0,5,50.0,67.7,20.0,1,0,0,1,0,0,0.0,23,5.8,0.0,1,1,14.0,5.6,0,0,0.0,0.0,0,1,,2,28.6,0,0,,,,61.8,57.3,65.5,47.3,,64.1,,0,0,2,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0,0,100.0,1,1,-1.0,1.7,0,0,0.0,100.0,1,0,0.0,1,14.3,0,1,,,,60.3,61.1,63.6,61.0,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,15,15.0,-5.75
1,Zack Mahoney,46457,QB,SYRACUSE,1,0.0,0,7,304,100.0,5,5,11.8,1.82,0,1,20.0,100.0,5,2,0.0,6,85.7,0,3,,,,22.6,67.9,70.1,90.4,,41.7,,0,0,6,50.0,118.8,16.7,1,0,0,0,0,0,0.0,76,15.2,100.0,4,4,7.0,1.82,0,0,0.0,100.0,4,1,0.0,5,71.4,0,2,,,,21.7,51.6,69.8,74.8,,41.7,,0,0,5,100.0,114.6,20.0,1,0,0,0,0,0,0.0,46,11.5,100.0,2,2,15.0,1.95,0,1,50.0,100.0,2,1,0.0,2,28.6,0,1,,,,61.8,89.7,65.5,88.8,,,,0,0,2,0.0,118.8,0.0,0,0,0,0,0,0,0.0,36,18.0,0,100.0,1,1,-1.0,2.1,0,0,0.0,100.0,1,0,0.0,1,14.3,0,0,,,,60.3,60.8,63.6,60.6,,,,0,0,1,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0,6.5
1,Nick Patti,46582,QB,UCF,1,33.33,0,7,323,100.0,4,6,-0.5,1.9,1,0,0.0,66.7,4,1,0.0,6,85.7,0,2,,,,65.9,57.5,72.7,59.6,,57.5,,0,0,7,0.0,85.4,0.0,0,0,0,1,0,0,0.0,40,6.7,100.0,4,6,-2.5,1.87,1,0,0.0,66.7,4,1,0.0,6,85.7,0,2,,,,65.9,57.5,72.7,59.6,,57.5,,0,0,7,0.0,86.8,0.0,0,0,0,1,0,0,0.0,42,7.0,100.0,1,1,5.0,1.6,0,0,0.0,100.0,1,0,0.0,1,14.3,0,0,,,,60.3,60.6,63.6,60.4,,,,0,0,1,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0,0,100.0,1,1,-3.0,1.4,0,0,0.0,100.0,1,0,0.0,1,14.3,0,0,,,,60.3,61.1,63.6,61.0,,,,0,0,1,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0,-1.0
1,Zach Smith,25631,QB,BAYLOR,1,8.33,0,7,118,85.7,7,7,9.6,1.89,0,1,14.3,71.4,5,0,16.7,7,100.0,1,3,,,,64.6,92.9,71.8,92.8,,,,0,0,7,,136.9,0.0,0,0,0,0,1,0,0.0,60,8.6,66.7,3,3,13.3,2.23,0,1,33.3,66.7,2,0,0.0,3,42.9,0,2,,,,62.7,88.4,71.0,88.5,,,,0,0,3,,140.3,0.0,0,0,0,0,1,0,0.0,31,10.3,100.0,4,4,6.8,1.63,0,0,0.0,75.0,3,0,25.0,4,57.1,1,1,,,,63.3,90.7,67.4,90.5,,,,0,0,4,,94.8,0.0,0,0,0,0,0,0,0.0,29,7.3,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-3.08
1,Tra'Von Chapman,46559,QB,AKRON,1,40.0,0,6,102,33.3,6,6,26.8,2.35,0,0,0.0,33.3,2,1,0.0,6,100.0,0,1,,,,64.2,26.1,70.1,26.1,,,,0,0,6,0.0,42.4,0.0,0,0,0,0,0,2,33.3,18,3.0,0.0,1,1,43.0,2.3,0,0,0.0,0.0,0,0,,1,16.7,0,0,,,,60.3,50.1,68.1,50.1,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,40.0,5,5,23.6,2.36,0,0,0.0,40.0,2,1,0.0,5,83.3,0,1,,,,63.8,25.9,68.1,26.2,,,,0,0,5,0.0,50.4,0.0,0,0,0,0,0,2,40.0,18,3.6,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,3.6
1,Kevin Ellison,46555,QB,GA SOUTHRN,1,0.0,0,5,174,100.0,5,5,7.0,1.84,0,0,0.0,100.0,5,3,0.0,5,100.0,0,3,,,,73.2,90.1,74.1,92.0,,69.0,,0,0,5,0.0,118.8,0.0,0,0,0,0,0,0,0.0,70,14.0,100.0,1,1,2.0,1.4,0,0,0.0,100.0,1,0,0.0,1,20.0,0,0,,,,73.4,74.8,73.6,61.0,,69.0,,0,0,1,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0,100.0,4,4,8.3,1.95,0,0,0.0,100.0,4,3,0.0,4,80.0,0,3,,,,63.3,93.0,67.4,92.7,,,,0,0,4,0.0,118.8,0.0,0,0,0,0,0,0,0.0,66,16.5,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,12.5
1,Max Bortenschlager,46500,QB,MARYLAND,1,0.0,0,5,215,33.3,3,3,10.7,2.83,0,0,0.0,33.3,1,2,0.0,4,80.0,0,1,,,,63.3,39.0,71.0,37.4,,,,0,0,4,50.0,52.1,25.0,1,0,0,0,0,0,0.0,16,5.3,50.0,2,2,8.0,2.23,0,0,0.0,50.0,1,1,0.0,3,60.0,0,0,,,,62.7,49.2,70.7,47.5,,,,0,0,3,100.0,56.3,33.3,1,0,0,0,0,0,0.0,2,1.0,50.0,2,2,8.0,3.25,0,0,0.0,50.0,1,1,0.0,2,40.0,0,1,,,,61.8,44.9,65.5,45.2,,,,0,0,2,0.0,77.1,0.0,0,0,0,0,0,0,0.0,16,8.0,0,100.0,1,1,0.0,1.9,0,0,0.0,100.0,1,0,0.0,1,20.0,0,0,,,,60.3,61.1,63.6,61.0,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,2,2.0,7.0
1,Ahmad Bradshaw,46451,QB,ARMY,1,50.0,0,5,114,33.3,3,4,19.7,2.88,0,0,0.0,25.0,1,4,0.0,5,100.0,0,1,,,,34.3,41.7,25.8,51.7,,47.1,,1,0,6,25.0,39.6,20.0,1,0,0,0,0,0,0.0,11,2.8,0.0,1,2,22.0,2.97,0,0,0.0,0.0,0,2,,3,60.0,0,0,,,,31.8,38.7,24.6,47.7,,47.1,,1,0,3,50.0,39.6,33.3,1,0,0,0,0,0,0.0,0,0.0,50.0,2,2,18.5,2.75,0,0,0.0,50.0,1,2,0.0,2,40.0,0,1,,,,62.7,59.7,66.6,59.6,,,,0,0,3,0.0,66.7,0.0,0,0,0,0,0,0,0.0,11,5.5,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,5.5
1,Tyler Huntley,46448,QB,UTAH,1,75.0,0,4,328,100.0,3,4,3.0,1.78,1,0,0.0,75.0,3,3,0.0,4,100.0,0,1,,,,63.3,60.8,70.1,60.0,,,,0,0,4,0.0,91.7,0.0,0,0,0,0,0,0,0.0,26,6.5,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,60.0,68.6,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,3,4,3.0,1.78,1,0,0.0,75.0,3,3,0.0,4,100.0,0,1,,,,63.3,60.2,67.4,60.0,,,,0,0,4,0.0,91.7,0.0,0,0,0,0,0,0,0.0,26,6.5,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,6.5
1,Nick Fitzgerald,46497,QB,MISS STATE,1,0.0,0,4,227,33.3,3,3,12.7,3.43,0,0,0.0,0.0,0,1,100.0,4,100.0,1,0,,,,66.6,59.5,69.1,55.2,,62.7,,0,0,4,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0,50.0,2,2,10.5,3.67,0,0,0.0,0.0,0,1,100.0,3,75.0,1,0,,,,66.4,68.4,68.6,66.0,,62.7,,0,0,3,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0,0.0,1,1,17.0,2.7,0,0,0.0,0.0,0,0,,1,25.0,0,0,,,,60.3,46.8,63.6,47.3,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
1,Will Worth,46498,QB,NAVY,1,0.0,0,4,237,100.0,3,3,11.0,1.93,0,1,33.3,100.0,3,2,0.0,4,100.0,0,2,,,,72.2,64.2,72.2,85.6,,48.1,,0,0,4,50.0,158.3,25.0,1,0,0,0,1,0,0.0,78,26.0,100.0,2,2,7.0,1.3,0,0,0.0,100.0,2,0,0.0,2,50.0,0,1,,,,72.4,52.1,71.8,71.3,,48.1,,0,0,2,,110.4,0.0,0,0,0,0,0,0,0.0,21,10.5,100.0,1,1,19.0,2.55,0,1,100.0,100.0,1,2,0.0,2,50.0,0,1,,,,61.8,82.9,65.5,82.2,,,,0,0,2,50.0,158.3,50.0,1,0,0,0,1,0,0.0,57,57.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,46.5
1,Kendall Hinton,34045,QB,WAKE,1,-75.0,0,4,339,50.0,2,2,9.0,3.5,0,0,0.0,50.0,1,1,0.0,2,50.0,0,0,,,,72.4,56.1,71.4,50.1,,60.1,,0,0,2,0.0,60.4,0.0,0,0,0,0,0,0,0.0,8,4.0,75.0,4,4,3.3,2.5,0,0,0.0,75.0,3,1,0.0,4,100.0,0,0,,,,72.2,57.4,71.8,53.7,,60.1,,0,0,4,0.0,82.3,0.0,0,0,0,0,0,0,0.0,17,4.3,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,100.0,2,2,-2.5,1.5,0,0,0.0,100.0,2,0,0.0,2,50.0,0,0,,,,61.8,62.8,65.5,62.6,,,,0,0,2,,85.4,0.0,0,0,0,0,0,0,0.0,9,4.5,-4.25
1,Shane Morris,46516,QB,MICHIGAN,1,0.0,0,4,222,100.0,4,4,6.0,2.1,0,0,0.0,100.0,4,0,0.0,4,100.0,0,2,,,,65.2,78.6,70.1,73.1,,63.1,,0,0,4,,113.5,0.0,0,0,0,0,0,0,0.0,45,11.3,100.0,2,2,3.0,1.55,0,0,0.0,100.0,2,0,0.0,2,50.0,0,1,,,,64.4,70.6,69.5,62.3,,63.1,,0,0,2,,112.5,0.0,0,0,0,0,0,0,0.0,22,11.0,100.0,2,2,9.0,2.65,0,0,0.0,100.0,2,0,0.0,2,50.0,0,1,,,,61.8,74.8,65.5,74.3,,,,0,0,2,,114.6,0.0,0,0,0,0,0,0,0.0,23,11.5,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.5
1,Chayce Crouch,32855,QB,ILLINOIS,1,-50.0,0,4,187,100.0,2,3,3.5,3.58,0,0,0.0,33.3,1,1,50.0,4,100.0,1,1,,,,63.8,60.4,0.0,48.6,,70.0,,0,0,5,0.0,42.4,0.0,0,1,0,1,0,0,0.0,2,0.7,100.0,1,2,1.0,3.77,0,0,0.0,50.0,1,1,0.0,3,75.0,0,1,,,,62.7,72.2,0.0,58.9,,70.0,,0,0,3,0.0,56.3,0.0,0,1,0,1,0,0,0.0,2,1.0,100.0,1,1,6.0,3.0,0,0,0.0,0.0,0,0,100.0,1,25.0,1,0,,,,61.8,47.4,65.5,47.7,,,,0,0,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-1.0
1,Malik Rosier,46550,QB,MIAMI FL,1,33.33,0,4,220,66.7,3,3,11.3,3.78,0,0,0.0,33.3,1,0,50.0,4,100.0,1,2,,,,63.3,77.4,71.2,71.4,,64.3,,0,0,4,,50.7,0.0,0,1,0,0,0,0,0.0,15,5.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,60.5,70.1,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,66.7,3,3,11.3,3.78,0,0,0.0,33.3,1,0,50.0,4,100.0,1,2,,,,63.3,77.7,67.4,71.4,,64.3,,0,0,4,,50.7,0.0,0,1,0,0,0,0,0.0,15,5.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,5.0
1,Ryker Fyfe,46588,QB,NEBRASKA,1,-33.33,0,4,238,33.3,3,3,6.0,3.2,0,0,0.0,33.3,1,2,0.0,4,100.0,0,0,,,,65.2,51.6,70.4,53.8,,57.0,,0,0,4,0.0,42.4,0.0,0,1,0,0,0,0,0.0,6,2.0,33.3,3,3,6.0,2.3,0,0,0.0,33.3,1,1,0.0,3,75.0,0,0,,,,64.8,55.5,70.1,53.8,,60.0,,0,0,3,0.0,42.4,0.0,0,0,0,0,0,0,0.0,6,2.0,,0,0,,5.9,0,0,,,0,1,,1,25.0,0,0,,,,60.3,53.9,63.6,,,57.3,,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-2.0
1,Carter Stanley,13634,QB,KANSAS,1,-75.0,0,4,198,75.0,4,4,16.8,2.5,0,0,0.0,75.0,3,2,0.0,4,100.0,0,2,,,,65.2,74.4,69.1,74.0,,60.0,,0,0,4,0.0,156.3,0.0,0,0,0,0,1,0,0.0,56,14.0,75.0,4,4,16.8,2.5,0,0,0.0,75.0,3,2,0.0,4,100.0,0,2,,,,65.2,74.4,69.1,74.0,,60.0,,0,0,4,0.0,156.3,0.0,0,0,0,0,1,0,0.0,56,14.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-14.0
1,Tyler Ferguson,12290,QB,W KENTUCKY,1,-33.33,0,3,346,33.3,3,3,25.7,2.87,0,1,33.3,33.3,1,2,0.0,3,100.0,0,1,,,,62.7,76.0,70.1,75.5,,,,0,0,3,0.0,78.5,0.0,0,0,0,0,0,0,0.0,35,11.7,33.3,3,3,25.7,2.87,0,1,33.3,33.3,1,2,0.0,3,100.0,0,1,,,,62.7,76.0,70.1,75.5,,,,0,0,3,0.0,78.5,0.0,0,0,0,0,0,0,0.0,35,11.7,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-11.67
1,John O'Korn,46515,QB,MICHIGAN,1,0.0,0,3,222,100.0,3,3,2.3,2.13,0,0,0.0,100.0,3,1,0.0,3,100.0,0,1,,,,62.7,63.9,70.1,63.4,,,,0,0,3,0.0,88.9,0.0,0,0,0,0,0,0,0.0,16,5.3,100.0,1,1,6.0,1.4,0,0,0.0,100.0,1,0,0.0,1,33.3,0,1,,,,60.3,61.7,69.5,60.9,,,,0,0,1,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0,100.0,2,2,0.5,2.5,0,0,0.0,100.0,2,1,0.0,2,66.7,0,0,,,,61.8,62.8,65.5,62.6,,,,0,0,2,0.0,83.3,0.0,0,0,0,0,0,0,0.0,8,4.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-4.0
1,Blake LaRussa,28141,QB,DOMINION,1,0.0,0,3,263,50.0,2,2,28.5,2.53,0,0,0.0,0.0,0,2,100.0,3,100.0,1,0,,,,9.4,25.9,67.4,26.1,,,,0,0,3,50.0,39.6,33.3,1,0,0,0,0,1,33.3,0,0.0,,0,0,,2.8,0,0,,,0,1,,1,33.3,0,0,,,,23.7,48.0,65.5,60.0,,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,1,100.0,0,,50.0,2,2,28.5,2.4,0,0,0.0,0.0,0,1,100.0,2,66.7,1,0,,,,61.8,41.9,65.5,42.3,,,,0,0,2,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
1,Tago Smith,46514,QB,NAVY,1,100.0,0,3,237,100.0,1,1,18.0,2.67,0,1,100.0,100.0,1,3,0.0,3,100.0,0,1,,,,22.6,74.8,71.8,78.1,,62.6,,0,0,3,66.7,118.8,66.7,2,0,0,0,0,0,0.0,45,45.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,20.6,64.7,71.2,,,62.6,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,18.0,2.67,0,1,100.0,100.0,1,3,0.0,3,100.0,0,1,,,,62.7,78.6,66.6,78.1,,,,0,0,3,66.7,118.8,66.7,2,0,0,0,0,0,0.0,45,45.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,45.0
1,Kaleb Barker,46494,QB,TROY,1,-100.0,0,3,318,100.0,2,2,1.5,1.07,0,0,0.0,100.0,2,0,0.0,3,100.0,0,0,,,,64.8,87.5,70.1,62.6,,76.9,,0,0,3,,83.3,0.0,0,1,0,0,0,0,0.0,8,4.0,100.0,2,2,1.5,1.07,0,0,0.0,100.0,2,0,0.0,3,100.0,0,0,,,,64.8,87.5,70.1,62.6,,76.9,,0,0,3,,83.3,0.0,0,1,0,0,0,0,0.0,8,4.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-4.0
1,Quentin Harris,26084,QB,DUKE,1,0.0,0,3,154,0.0,3,3,19.0,2.67,0,0,0.0,0.0,0,0,,3,100.0,0,0,,,,67.7,41.1,73.4,26.7,,67.7,,0,0,3,,39.6,0.0,0,0,0,0,0,2,66.7,0,0.0,0.0,2,2,26.5,2.75,0,0,0.0,0.0,0,0,,2,66.7,0,0,,,,67.6,44.0,73.3,27.2,,67.7,,0,0,2,,39.6,0.0,0,0,0,0,0,2,100.0,0,0.0,0.0,1,1,4.0,2.5,0,0,0.0,0.0,0,0,,1,33.3,0,0,,,,60.3,56.0,63.6,56.8,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
